pose_id,x,y,z,binding_energy,probe_type,vdw_energy,electrostatic_energy,site_type
pfpkii_pose_0441,3.665743586806137,20.880801209904597,21.147096359881882,-3.342852323861793,dimethylether,-2.0695471957660057,-1.2194992945735799,kinase
pfpkii_pose_0442,5.873062460578075,14.513837590398648,20.57222706703941,-7.5920334653679955,benzene,-5.147456811748162,-2.4310623803089144,kinase
pfpkii_pose_0443,29.02433161109963,-8.214709537542902,12.94218277208005,-5.001608980461922,dimethylether,-3.1812619933014687,-1.690375032454774,allosteric
pfpkii_pose_0444,16.035558642441117,13.851251847018851,19.517804069221548,-7.55331099102746,cyclohexane,-5.636120089170003,-2.133804835578497,kinase
pfpkii_pose_0445,-4.123020819345636,8.42585187884089,22.31732766229285,-7.679255127799319,ethanol,-5.556978605232626,-2.5588808150491125,phosphatase
pfpkii_pose_0446,20.610782040082974,-5.6753720392581775,16.03695697253334,-7.661456222376071,acetonitrile,-5.261495113742268,-2.3145976590077675,allosteric
pfpkii_pose_0447,10.966831103733535,14.70002163421782,17.900116722566683,-6.332130803410147,phenol,-5.226779694232401,-1.7637258051962486,kinase
pfpkii_pose_0448,20.260347812070524,-6.078045478475044,13.925750477063469,-6.823506717291527,acetonitrile,-4.2541756852830925,-1.9378668484744628,allosteric
pfpkii_pose_0449,8.593475614640079,16.501444615445234,13.942109929969224,-6.035117656630062,dimethylether,-3.2570158112796355,-1.6448579590430292,kinase
pfpkii_pose_0450,7.38893834709875,15.825978288037327,16.575133243442657,-7.6214338881227395,acetone,-6.40622036468355,-2.290545776121735,kinase
pfpkii_pose_0451,18.15253065550797,-5.978110576848824,16.48417759299412,-6.110227439068117,acetone,-4.49179796711885,-1.9173601534110976,allosteric
pfpkii_pose_0452,-5.65715901034359,10.902547930153489,22.40408827108705,-8.698397505017304,acetonitrile,-6.431050823755268,-2.623812816637692,phosphatase
pfpkii_pose_0453,8.398340144034812,15.973453456783764,18.222259292516338,-6.595805229760835,dimethylether,-4.101664326418069,-1.9950347007348292,kinase
pfpkii_pose_0454,-3.079250163013289,10.237525109043911,29.449574520797228,-5.939263798888206,acetone,-3.914925109199965,-1.437067029330565,phosphatase
pfpkii_pose_0455,17.215917231722592,21.95357775419258,17.399514283676652,-5.071592300738307,ethanol,-4.026568454801681,-1.6489605794201752,kinase
pfpkii_pose_0456,10.721504308735359,16.058860894232183,18.143833938082228,-7.799425923255812,phenol,-5.48039975841815,-2.2268970765676412,kinase
pfpkii_pose_0457,7.082545249761623,14.17655443557615,18.716356808132193,-8.00282625861801,cyclohexane,-5.2731995037595,-2.859736166056463,kinase
pfpkii_pose_0458,18.53817515558812,-15.934899646510388,14.376235752309727,-6.226146544464198,phenol,-4.3405246309808545,-2.24560828697709,allosteric
pfpkii_pose_0459,17.57454895644658,-6.0772583507998466,20.004536607778945,-3.66528166809678,acetonitrile,-2.5900339034018276,-0.9299204936370963,allosteric
pfpkii_pose_0460,9.793929848199552,15.812981077178826,26.214537674525513,-6.24044010176965,phenol,-4.771475297583139,-2.059905771042213,kinase
pfpkii_pose_0461,13.348733556576509,12.795076021115062,17.05789150875738,-6.179475445777353,acetonitrile,-4.369765254973721,-1.3509123848419895,kinase
pfpkii_pose_0462,9.399671767776676,19.391620647455447,19.970949315514076,-7.083473347866561,acetone,-5.086924026506299,-2.126629061861899,kinase
pfpkii_pose_0463,-4.615463001058724,8.455545172953654,26.56016710048766,-6.397021874495103,cyclohexane,-4.346332090144433,-2.4683894359170937,phosphatase
pfpkii_pose_0464,11.48202115655293,11.08842152290518,17.126703883051896,-6.916890726480318,dimethylether,-4.136295393048642,-2.461027780955761,kinase
pfpkii_pose_0465,-2.3760494032440107,9.428803838020828,27.677502158114606,-7.4963618306732025,benzene,-5.646476689164938,-2.210055213049486,phosphatase
pfpkii_pose_0466,-6.183306478760413,11.533617722030638,22.589712028077212,-7.367217359803482,dimethylether,-4.834452888587397,-2.782376989118967,phosphatase
pfpkii_pose_0467,-6.093825110619182,11.485683427925862,25.508148522313228,-9.573067988122883,acetonitrile,-7.014145668250183,-3.079329271497331,phosphatase
pfpkii_pose_0468,-2.327152545340757,8.635456513328554,26.411068656506743,-6.022634590689451,phenol,-3.2034143194802023,-1.7180748453042436,phosphatase
pfpkii_pose_0469,-6.740594019890328,12.640099059278187,24.28264827837888,-6.922522518870226,ethanol,-4.714717616655672,-1.7847700106877873,phosphatase
pfpkii_pose_0470,20.160478293048577,-10.016801203879332,16.64738019089856,-8.549096924969607,ethanol,-6.259066243205561,-2.4860629170210924,allosteric
pfpkii_pose_0471,23.672091028148497,-9.878935981155832,16.90908762606609,-7.10657088215576,benzene,-4.735759343938842,-2.1559869777859526,allosteric
pfpkii_pose_0472,4.947195329686015,12.62619098127842,15.691472531388639,-4.346916272429654,acetone,-3.075533643057305,-1.1965508321692722,kinase
pfpkii_pose_0473,23.051049888200875,-10.109797334711336,15.735047197860489,-6.532655031080254,cyclohexane,-5.266852152137345,-1.955874234206629,allosteric
pfpkii_pose_0474,-8.428063083451395,11.565580343195514,21.609148243647425,-7.49953268266461,acetonitrile,-5.466733583931983,-2.281939777012974,phosphatase
pfpkii_pose_0475,-3.691236579008967,10.74662756984137,26.71940841770393,-7.035802191245185,isopropanol,-3.803299913169922,-1.7966447084212194,phosphatase
pfpkii_pose_0476,14.041886461432101,12.612793846916897,12.24056855598452,-5.652647982066266,isopropanol,-3.9378557429810375,-1.9017058488734802,kinase
pfpkii_pose_0477,7.337433107502241,17.360436025672364,22.492428618392182,-7.81252464708652,ethanol,-5.218714545362712,-2.1385950193351655,kinase
pfpkii_pose_0478,-9.016912559366055,8.827699936301334,25.346812578742743,-6.1166991465265355,isopropanol,-4.337546807207085,-2.1186188139504187,phosphatase
pfpkii_pose_0479,11.108342062567887,14.996606498278558,20.706954560528676,-7.669713278400998,acetonitrile,-5.015915132235437,-2.365156337949099,kinase
pfpkii_pose_0480,1.6404254836119354,13.415672621047731,24.3592863147934,-5.6742477967249965,acetone,-3.7450169203560573,-1.7069134853573338,phosphatase
pfpkii_pose_0481,6.707253059647204,16.72468162286801,20.83767887402891,-5.923642760392045,acetonitrile,-4.3069293579200725,-1.614419754436396,kinase
pfpkii_pose_0482,8.450963076779805,7.1941803417318395,19.09317364771037,-5.318653112204688,acetone,-3.0548181966266093,-1.7254409066981067,kinase
pfpkii_pose_0483,9.895573018613856,10.035574068004319,19.741362496304355,-4.868045249677866,acetonitrile,-3.0807354880868396,-1.600230612382433,kinase
pfpkii_pose_0484,12.058296849168222,18.885159205069524,25.616957896618775,-6.019352182573058,benzene,-4.582900311069991,-1.698065301279157,kinase
pfpkii_pose_0485,-2.364458153219398,10.859437956741425,26.549368849580652,-5.74599341918187,phenol,-4.1012563959046195,-1.5820425107361713,phosphatase
pfpkii_pose_0486,7.80057488249156,13.92564472478788,27.591031427493526,-3.476389379888218,ethanol,-2.129988519765049,-0.6869191986846539,kinase
pfpkii_pose_0487,20.37575929298103,-15.582142783435684,21.544844013922145,-4.894718587370185,phenol,-3.249559419705021,-1.4139623359277624,allosteric
pfpkii_pose_0488,-4.259136896757066,8.445390481852556,24.817045046579995,-8.99828514693734,ethanol,-5.757422156736426,-2.5065145918849523,phosphatase
pfpkii_pose_0489,-4.782383985942792,6.290654401607009,27.083411535501476,-6.922583740491274,cyclohexane,-4.263659515259194,-2.3309488236133147,phosphatase
pfpkii_pose_0490,17.276160051544966,-9.151819592813702,19.077238098322603,-5.86648242062194,cyclohexane,-3.449563526235388,-1.919303798221033,allosteric
pfpkii_pose_0491,-5.138405672835621,9.365657203858461,23.796705425918425,-7.841981921485446,acetone,-5.9002013748741655,-1.6945133870675773,phosphatase
pfpkii_pose_0492,-6.328677912004384,9.77492377620548,24.371621725535956,-10.15608169663055,isopropanol,-7.491377354851004,-2.831920176316466,phosphatase
pfpkii_pose_0493,18.808924943037184,-9.992910783658028,8.747630591640052,-6.578157194824102,acetonitrile,-4.969438768754971,-2.0945486225339556,allosteric
pfpkii_pose_0494,12.752801457375593,18.155119893776472,13.467721868410587,-6.863765585161669,isopropanol,-4.652774251100765,-2.182664325373993,kinase
pfpkii_pose_0495,15.954103530632736,-6.990941793094162,11.386404175916478,-6.11696672217188,cyclohexane,-4.909982700208083,-2.1418925788683008,allosteric
pfpkii_pose_0496,7.180865700103468,0.4852161871839997,22.235791180855113,-5.600275712916989,cyclohexane,-3.669855470358783,-2.0035222288248207,kinase
pfpkii_pose_0497,-6.600459859289818,12.537357323951898,21.610545117685675,-4.222479940227291,acetonitrile,-2.375974476285135,-1.1280721000286829,phosphatase
pfpkii_pose_0498,-2.0537537469011395,11.668567399224566,26.731242540863935,-7.062586287943708,benzene,-5.209717817881923,-1.7686690177630435,phosphatase
pfpkii_pose_0499,-4.283784329240659,11.68734114802677,17.90578903157771,-6.180281819383174,cyclohexane,-4.6393708668388545,-1.8705568703138884,phosphatase
pfpkii_pose_0500,10.227865727017464,17.045219381251762,20.626300510678423,-6.964836434557834,acetonitrile,-5.288232975924909,-2.0431724351254044,kinase
pfpkii_pose_0501,17.03974581280288,-5.091875124529852,15.341582502401359,-7.1538613962749285,cyclohexane,-3.7013485577759235,-2.010571854224979,allosteric
pfpkii_pose_0502,-4.501543938106923,5.131109319496301,26.05832396824778,-4.533765902613251,acetonitrile,-3.3584216548808077,-1.1665809743988114,phosphatase
pfpkii_pose_0503,11.478574587317423,18.189806894712746,17.89906832960594,-6.262918803835485,phenol,-4.711576427028559,-1.5423606056645456,kinase
pfpkii_pose_0504,-4.952808088780068,12.434937528430288,27.973390392993352,-7.025714964190774,cyclohexane,-5.3477782138366186,-2.3730205623524503,phosphatase
pfpkii_pose_0505,15.214105900587763,16.525996916223562,19.737881883107722,-5.0026150781458725,cyclohexane,-3.4822713545285784,-1.264011731057073,kinase
pfpkii_pose_0506,-2.087930437851231,11.578086859938853,25.69686165342584,-6.066236532680821,acetonitrile,-3.7880759552637286,-2.349695283092077,phosphatase
pfpkii_pose_0507,21.263480334629573,-7.799196012223547,14.456702512968807,-8.87043281989235,acetonitrile,-6.005523035524909,-2.738292206062496,allosteric
pfpkii_pose_0508,9.548844253348403,11.61623941513887,21.52590956338668,-6.831857104075702,phenol,-4.655493193839361,-1.6217264987855367,kinase
pfpkii_pose_0509,10.582716317426932,14.794018660832458,19.850154696681106,-9.148740983909288,acetone,-5.018956318304529,-2.128285497634269,kinase
pfpkii_pose_0510,9.85171202748175,11.44146982501463,19.64847868209116,-7.8804511030249165,benzene,-6.290105468974469,-2.5167943227822307,kinase
pfpkii_pose_0511,15.94286722218613,19.52707415888573,16.476586046015132,-6.2244194424130335,benzene,-4.428604470517309,-1.9880653734670883,kinase
pfpkii_pose_0512,8.27275047095503,14.348347061612436,19.88191609815945,-7.149500134998497,dimethylether,-5.346500099214875,-2.309964475312616,kinase
pfpkii_pose_0513,11.259648408827367,18.167596224237503,19.417720816920237,-6.251703644102799,cyclohexane,-4.722851049859614,-1.6037314605253135,kinase
pfpkii_pose_0514,-4.655808175344892,13.680916355403404,21.153629168737012,-6.591557344681967,benzene,-4.716267952777931,-2.1367090623223666,phosphatase
pfpkii_pose_0515,9.088478631487199,13.921055251914774,14.991649946837219,-5.888766186659765,dimethylether,-3.9686869584653595,-1.7007657882871907,kinase
pfpkii_pose_0516,10.941769196250144,14.166255474574736,18.478821526548792,-9.414656946286017,acetonitrile,-6.720758403564881,-3.215238719051996,kinase
pfpkii_pose_0517,-1.459596792161336,10.194556099615738,21.02595022370178,-6.598822149517528,isopropanol,-4.070130089430839,-1.9177575325713965,phosphatase
pfpkii_pose_0518,19.96542900946921,-11.978255862861289,8.64359641689212,-5.239617348240566,phenol,-3.6852566150775874,-1.7934195022207775,allosteric
pfpkii_pose_0519,13.57017015042134,17.096722973207484,20.73388337174798,-7.502516189439414,acetone,-5.118956704567772,-2.33442493522091,kinase
pfpkii_pose_0520,12.688416535350099,13.16920234143735,21.444748312348985,-7.629498473811114,acetonitrile,-4.626892326666622,-2.1785514392363576,kinase
pfpkii_pose_0521,20.270481026719498,-9.049565575789915,17.63563568847888,-5.813443074382848,cyclohexane,-4.653633732446471,-1.4730135671668354,allosteric
pfpkii_pose_0522,-4.463584338485036,8.403862779359581,26.731022207306673,-6.506850550230329,cyclohexane,-4.386689339403311,-1.6203588053816913,phosphatase
pfpkii_pose_0523,-7.4570247335852,15.34046724598237,28.3214681489175,-5.386078879805914,cyclohexane,-4.245054086412993,-1.4330836807201268,phosphatase
pfpkii_pose_0524,6.093128011862563,14.18190278744321,24.28855300581878,-7.281380030795008,ethanol,-4.307974558342681,-2.173960594846836,kinase
pfpkii_pose_0525,-7.620657351983564,13.088762037623207,22.546620017647292,-7.398113565159567,ethanol,-5.218960389854504,-2.3442633079787063,phosphatase
pfpkii_pose_0526,20.846838768990462,-9.598114641679967,16.79188398946635,-6.803521238157394,acetonitrile,-4.62420641387778,-2.097925168507402,allosteric
pfpkii_pose_0527,19.5845238660361,-10.125829776742489,12.682638721684615,-8.595103829020944,phenol,-6.788888458655958,-2.9768192240172886,allosteric
pfpkii_pose_0528,10.06891662213768,15.92343221789999,22.972983963981253,-7.376675594463075,isopropanol,-4.486849309233625,-2.312349254648028,kinase
pfpkii_pose_0529,9.23036251424391,14.07124148924252,21.382953650201983,-8.327168621682258,dimethylether,-6.26458973239846,-2.5764643959429696,kinase
pfpkii_pose_0530,17.58639784859565,-6.515774738111082,14.616932828965748,-6.83509240532158,benzene,-4.473825144886642,-1.848265020014364,allosteric
pfpkii_pose_0531,10.572634679308846,16.297377980364868,18.871018079002184,-8.02370517302382,cyclohexane,-5.73617673730001,-2.576043202587628,kinase
pfpkii_pose_0532,19.768437570911438,-4.491069940037637,13.506377257997599,-3.736944171239642,ethanol,-2.1046319029521077,-0.6966204652754664,allosteric
pfpkii_pose_0533,-4.943092829453631,6.7184943368541346,26.981389914478818,-6.195028360704812,phenol,-4.792689783832368,-1.6207555366857738,phosphatase
pfpkii_pose_0534,-0.029784938181270704,12.078978478833633,26.84015149894241,-6.84695299966411,acetone,-5.231235355415622,-2.042202824052387,phosphatase
pfpkii_pose_0535,-7.554730365249589,9.309803091203442,31.18306376938574,-3.527372708345139,dimethylether,-3.03743368308818,-0.8355576236376981,phosphatase
pfpkii_pose_0536,13.736151197512276,14.819501516060129,15.102731848778363,-6.857084665393266,dimethylether,-4.977731033551161,-2.4196538226177804,kinase
pfpkii_pose_0537,8.208048079639017,17.49354251136953,20.56984385822734,-7.2569454587782065,ethanol,-5.314551261238745,-1.817964579184954,kinase
pfpkii_pose_0538,21.746074022493893,-3.3269516239451296,18.178213572438118,-5.089269038649817,isopropanol,-3.9454954545396212,-2.03113294665288,allosteric
pfpkii_pose_0539,6.884095747856358,15.34967689720559,23.741839123320453,-5.368552198521139,benzene,-2.912857435143942,-1.3656746606408448,kinase
pfpkii_pose_0540,-6.415770571657408,10.24039941909233,29.200789920115238,-7.411724476552319,dimethylether,-5.273300909129212,-1.9017819826414155,phosphatase
pfpkii_pose_0541,17.369209302050635,-12.589736728783729,20.85572029748615,-6.130231329088932,acetone,-4.225410396463567,-2.2665229797173967,allosteric
pfpkii_pose_0542,10.099535033398242,12.372340411864919,22.67988905603787,-5.902178102437717,ethanol,-3.9722753813325373,-2.0187168713036185,kinase
pfpkii_pose_0543,8.619459358810056,17.37865683148849,22.050560908429564,-6.188240937007658,benzene,-4.580801563980525,-1.4095153883024307,kinase
pfpkii_pose_0544,3.1384775954742397,16.5150159721466,24.459428921313105,-4.13277421095998,dimethylether,-3.197686504112392,-1.7192288310359163,phosphatase
pfpkii_pose_0545,12.689620682512373,15.185157496504226,22.50237721180155,-7.425452034154052,acetonitrile,-5.4174661167351985,-1.5887593666823128,kinase
pfpkii_pose_0546,4.789792267759158,10.896853398687092,16.287840396459487,-7.2668032306940376,cyclohexane,-5.395045193653587,-1.8777528950033229,kinase
pfpkii_pose_0547,20.03169847907946,-11.618146119736426,13.759235347869627,-7.275968335466684,acetone,-5.982448646334608,-1.9300414194566833,allosteric
pfpkii_pose_0548,-13.117052554613752,-2.288852791596721,30.257793493072718,-6.358046963131471,phenol,-3.34199000902035,-1.6548234709746745,phosphatase
pfpkii_pose_0549,10.079732084609715,16.435949989599628,21.866581510702947,-6.618866139790251,benzene,-4.782688803297698,-1.9695745013780286,kinase
pfpkii_pose_0550,-3.2192240057938464,12.431137495690884,29.28074016583881,-6.230589971417318,isopropanol,-3.2830077488505744,-1.8265391521630572,phosphatase
pfpkii_pose_0551,15.775679831610873,9.608376538602771,12.81377461766098,-3.6966940406590116,benzene,-2.0062893182704475,-1.307146076429033,kinase
pfpkii_pose_0552,12.380476286534877,17.717682315557624,22.956549781144215,-5.853959156999274,dimethylether,-3.78864495112775,-1.98896997282502,kinase
pfpkii_pose_0553,16.053652168391736,12.97137817889298,15.414754839761526,-7.125882991704395,cyclohexane,-5.699059430832011,-2.1107484667443193,kinase
pfpkii_pose_0554,-5.562801907562052,8.269252368905036,25.09971216798799,-6.901570050622599,acetone,-5.58304840525912,-1.9415712430259975,phosphatase
pfpkii_pose_0555,11.443093176636602,15.260513658450822,17.559648586873315,-5.7393404345992005,isopropanol,-4.886692420124318,-2.0544298693985423,kinase
pfpkii_pose_0556,19.92105127797591,-8.495638543272122,10.998761150352472,-6.800307654666567,isopropanol,-4.767723196111724,-2.4275693957345137,allosteric
pfpkii_pose_0557,10.950631827762157,12.469264780461723,23.708297290622347,-6.36960127095722,cyclohexane,-4.606250839375698,-2.281478783928946,kinase
pfpkii_pose_0558,18.316158505396213,-12.270634080815903,12.606829258921653,-6.942791288542791,phenol,-5.031667325578599,-2.22876117506927,allosteric
pfpkii_pose_0559,20.71837209720563,-14.298094140455527,13.930358581341089,-5.607902959340988,ethanol,-3.940154314199409,-1.9571936358680566,allosteric
pfpkii_pose_0560,-5.839951118481236,7.27403619197837,23.31269389146175,-6.5084070087677715,isopropanol,-4.410297500423732,-1.7127746777534492,phosphatase
pfpkii_pose_0561,13.842975706953688,15.298557989808417,22.056574296787538,-7.142889084290107,dimethylether,-4.977504777335303,-2.3855208395453773,kinase
pfpkii_pose_0562,-6.193424526085895,7.867125224217081,25.86954202533228,-6.708657599842024,benzene,-4.224128196092527,-2.58366444645681,phosphatase
pfpkii_pose_0563,5.135514019829062,13.294314514708306,22.384592969955815,-5.600502545166583,acetone,-4.0884769694755345,-1.6467049863732715,kinase
pfpkii_pose_0564,11.955963653749329,13.965870156159728,17.504067483148262,-7.000298887474257,phenol,-4.139775714103777,-1.8992532272097304,kinase
pfpkii_pose_0565,4.9028547514309775,12.850285389394134,23.987103977757958,-4.915752133514699,acetone,-3.1796545817967763,-1.4970376369133571,kinase
pfpkii_pose_0566,13.397751752070922,16.058229717633527,20.034310686699357,-6.40995303923079,isopropanol,-3.6502239269837076,-1.9114101828107533,kinase
pfpkii_pose_0567,-7.971382362910339,9.227610026362564,24.428597448166368,-7.8635684855157475,ethanol,-6.1364443410086595,-2.509326655016689,phosphatase
pfpkii_pose_0568,22.20372152292227,-12.771739679874866,12.250474456245609,-5.57263706311053,dimethylether,-3.6164014580724295,-1.6830742332144402,allosteric
pfpkii_pose_0569,11.778055461953558,12.871836886792297,20.824315653330686,-7.421828360840408,ethanol,-5.879818722090651,-2.0579626936847912,kinase
pfpkii_pose_0570,5.091596198041101,15.77259435116976,17.65604211484312,-5.946328992855217,ethanol,-3.959551991176295,-1.8405410503877386,kinase
pfpkii_pose_0571,15.485051287365426,-11.831375428040163,16.66731836044518,-6.575647898419682,isopropanol,-4.057339692732521,-1.9903722056954203,allosteric
pfpkii_pose_0572,11.995700853535283,13.993992673791531,11.70547315395444,-6.290198538746049,acetone,-3.8535862361221596,-1.92282516341722,kinase
pfpkii_pose_0573,15.158505963493706,-13.332866845621584,12.37917757232207,-5.80697891443216,acetonitrile,-4.731608260338611,-1.8631063565345038,allosteric
pfpkii_pose_0574,20.812794964236048,-9.724112025937142,14.391762992706047,-8.88695321920781,acetone,-5.356256463714633,-3.1868135468781764,allosteric
pfpkii_pose_0575,6.252001197669507,15.019527028897539,19.673078353098983,-7.289655159346434,ethanol,-4.937001299321764,-2.3095199486784805,kinase
pfpkii_pose_0576,-1.6348877451334332,8.350241023778967,24.581756589602687,-4.664234150957379,cyclohexane,-2.7987782636095275,-1.17012842491707,phosphatase
pfpkii_pose_0577,11.35825294192027,12.472241540666026,23.391932599093256,-6.957717980870026,acetonitrile,-4.206926992502871,-2.088993964498394,kinase
pfpkii_pose_0578,11.92225227975862,17.80135145184499,15.802219469876178,-5.021353661902916,dimethylether,-3.4582629536253844,-1.6189908027764306,kinase
pfpkii_pose_0579,19.954520160520374,-10.064204451510225,14.465587709965137,-10.82719028383731,acetone,-7.926902667467783,-3.3416800821058708,allosteric
pfpkii_pose_0580,19.704578217445587,-5.74377445098667,15.472202921909734,-6.037554160587591,ethanol,-5.029013730776034,-1.8557724353000937,allosteric
pfpkii_pose_0581,3.238623088031696,21.544085885903772,15.012821222044646,-4.834201788535181,benzene,-3.271741980294134,-1.4242015193109538,kinase
pfpkii_pose_0582,-4.733157050152656,9.765191717467992,21.520845174284297,-8.40254047909567,acetone,-5.781752379092609,-2.4860628698011156,phosphatase
pfpkii_pose_0583,18.753686961439595,-18.650790086554114,16.45401028473319,-3.9389990762524527,isopropanol,-3.5220326701288185,-1.1239005031744957,allosteric
pfpkii_pose_0584,-6.853077121965413,12.511815406954092,23.632895412242657,-7.7109685471136205,acetonitrile,-4.852591029430094,-2.6035688993767403,phosphatase
pfpkii_pose_0585,-0.9763937785906336,9.67798523917104,26.851096010172395,-5.612328725443254,acetone,-4.184177805675955,-1.5862998440004492,phosphatase
pfpkii_pose_0586,-9.991562056670237,6.292197875224595,22.90283122699255,-6.152864193941871,ethanol,-4.217916786901883,-2.1888976607955044,phosphatase
pfpkii_pose_0587,10.368536013203768,8.97529347910666,16.80285695165086,-5.899366754174051,phenol,-4.3208201806405535,-1.9581205959526158,kinase
pfpkii_pose_0588,12.700344798562742,14.720470045706652,25.08981411619459,-6.6527650080920475,isopropanol,-4.847064269162315,-2.0561065497953037,kinase
pfpkii_pose_0589,21.346571943805966,-9.464088155751915,13.038349358360675,-7.205671553584542,isopropanol,-4.980939927334269,-2.16599671337352,allosteric
pfpkii_pose_0590,-3.5034870930032147,8.724066889447467,19.72559481462188,-4.042770649063858,phenol,-3.3679979063408947,-1.0415075416233919,phosphatase
pfpkii_pose_0591,18.946115050295738,-9.469232614102241,8.159526891191712,-4.418285507126871,benzene,-3.1630813266435966,-1.6455474954413654,allosteric
pfpkii_pose_0592,9.359582873199177,12.01580099583504,17.173317973656108,-5.856586845995336,phenol,-4.304164310375245,-1.9862568221015882,kinase
pfpkii_pose_0593,19.11828384223643,-6.241861224115932,16.348508351820197,-6.36427392257731,cyclohexane,-4.569230578110421,-1.7813185588917104,allosteric
pfpkii_pose_0594,7.72954240463986,13.396321698351667,22.28098896830183,-5.717142346301863,benzene,-4.450921192980659,-1.6377044049114984,kinase
pfpkii_pose_0595,-8.46855916685158,11.633028068526645,25.1902888724802,-7.6408279928147165,ethanol,-5.319550950878492,-2.656853332840993,phosphatase
pfpkii_pose_0596,20.26738078474718,-7.071117098026766,14.059708378167956,-6.915157484198315,dimethylether,-4.266827724469875,-2.4873479616182945,allosteric
pfpkii_pose_0597,16.316600967212214,-10.883013596209587,10.698488667967123,-5.818316348086083,acetone,-3.951012712496776,-1.9631115474586374,allosteric
pfpkii_pose_0598,-3.1317241827675657,12.813688280737402,24.25975388345848,-6.010273938140409,cyclohexane,-4.4952833130351255,-1.8428539384961187,phosphatase
pfpkii_pose_0599,-6.679005687951007,10.611689493788596,21.08046413723838,-7.221607679802948,cyclohexane,-4.980003590941863,-1.212900851856259,phosphatase
pfpkii_pose_0600,18.442302806319816,-9.005765753101644,14.410460431600605,-5.506038656414298,isopropanol,-4.557349903269079,-1.6857951869119585,allosteric
pfpkii_pose_0601,8.168146614621016,16.42093078729413,21.30204991067853,-8.034124468981453,benzene,-5.706501809356559,-2.911847311232047,kinase
pfpkii_pose_0602,8.529312626459951,17.113967923149165,13.482591036936112,-6.096158053218474,cyclohexane,-3.752701760814143,-1.8053982467343423,kinase
pfpkii_pose_0603,-8.603779188895622,12.638419420077307,24.531861935740622,-5.623223894758636,acetone,-3.365041398393285,-2.5847111584567672,phosphatase
pfpkii_pose_0604,18.811332304687014,-10.84539345384317,14.090962879434137,-8.915053266589677,dimethylether,-5.945863140476707,-2.7548755516758257,allosteric
pfpkii_pose_0605,-3.776163348303446,9.076291163705157,24.669113720799874,-8.28035797265312,cyclohexane,-5.153460136374917,-2.66533863953097,phosphatase
pfpkii_pose_0606,18.626577184072282,-13.502056029350765,14.484718858063363,-7.119658028806345,phenol,-5.2535079273332945,-2.5900880021949124,allosteric
pfpkii_pose_0607,-2.5742916231683672,3.443897995079942,29.51811356237455,-4.638667164734974,acetone,-3.47348749662029,-1.516837164152527,phosphatase
pfpkii_pose_0608,18.373288440530494,-8.914392887774424,8.262805800863966,-5.880405144064447,acetone,-3.1730365597417167,-1.2167063990900737,allosteric
pfpkii_pose_0609,-6.678327779515023,11.130458426151332,29.386460598104726,-5.809108996236029,dimethylether,-3.924462345802593,-1.7698630780483695,phosphatase
pfpkii_pose_0610,11.641001341362992,10.72608887995899,19.348008585252035,-7.502241712331169,phenol,-6.484903842487244,-2.032007448900073,kinase
pfpkii_pose_0611,-4.819756366185751,3.884644159971117,22.08784993951031,-4.994390049706707,ethanol,-3.5758689223982523,-1.47267941133068,phosphatase
pfpkii_pose_0612,-4.694255190801003,8.100531309443717,28.12657397435517,-6.086324148433301,ethanol,-3.899392418676338,-1.7998011647733432,phosphatase
pfpkii_pose_0613,17.54783073304355,-9.702638851686059,16.971924770992814,-9.464978609976214,ethanol,-6.866655503894948,-2.9069657241018545,allosteric
pfpkii_pose_0614,9.62167391018527,14.02623289582989,19.28163509259499,-7.696296973708256,dimethylether,-6.011634078404317,-1.5431606157627722,kinase
pfpkii_pose_0615,17.629845333366152,-8.999022554141673,11.904498973578281,-7.167753336163177,ethanol,-4.929549259083328,-2.0074633619232416,allosteric
pfpkii_pose_0616,14.418361161145508,9.632964326002247,19.42742915483101,-5.588603028505945,acetone,-4.10016886502868,-1.2311068118083726,kinase
pfpkii_pose_0617,-1.4265426723591004,9.179008302368416,12.137299955364556,-4.63574010626416,dimethylether,-3.672146389759368,-1.5627560440150634,kinase
pfpkii_pose_0618,-2.262957245052581,10.031246198260858,26.405040861444824,-7.295631283718379,acetone,-5.326875492878622,-1.7749797977476724,phosphatase
pfpkii_pose_0619,12.55248992489084,12.478770106132558,23.527831869847127,-8.080408705196422,dimethylether,-5.748707093595352,-2.543620854111866,kinase
pfpkii_pose_0620,14.496192831039583,14.432753146204076,15.522125999642066,-6.002370072848207,benzene,-4.557863423089721,-1.4931378575919754,kinase
pfpkii_pose_0621,-9.767171543572951,11.389056156804601,28.88461120800646,-4.064224828544031,benzene,-2.709911442449557,-1.2319838293657113,phosphatase
pfpkii_pose_0622,6.341012528535931,11.938280851103103,14.742005443104702,-6.196931767238595,acetonitrile,-6.11110127273769,-1.622056087423293,kinase
pfpkii_pose_0623,12.413407410964467,11.257616553846491,19.05585194609894,-7.893416070680555,benzene,-5.481136693132831,-2.455962387275136,kinase
pfpkii_pose_0624,7.032688219383507,19.11341379383008,17.294543072518263,-6.170218122501895,ethanol,-4.401993607402475,-2.265866653109851,kinase
pfpkii_pose_0625,10.828601795769732,16.894859542623685,20.384374716335323,-8.312628259109665,benzene,-4.42240997298661,-1.8983421495827641,kinase
pfpkii_pose_0626,7.9491787432722605,17.93493894985602,23.18295756367911,-6.7697027963318,benzene,-4.104647118774706,-1.6895967602871118,kinase
